.	020000000755	1000	1000	64	36207807	4096	1785360694	
..2026_07_29_21_31_34.1309526129	020000000755	1000	1000	64	36207831	4096	1785360694	
..2026_07_29_21_31_34.1309526129/added.conf	0644	1000	1000	64	36207837	6	1785360694	
..2026_07_29_21_31_34.1309526129/config	020000000755	1000	1000	64	36207839	4096	1785360694	
..2026_07_29_21_31_34.1309526129/config/app.conf	0600	1000	1000	64	36207841	10	1785360694	
..2026_07_29_21_31_34.1309526129/tls	020000000755	1000	1000	64	36207833	4096	1785360694	
..2026_07_29_21_31_34.1309526129/tls/cert.pem	0400	1000	1000	64	36207835	15	1785360694	
..data	01000000777	1000	1000	64	36207843	32	1785360694	..2026_07_29_21_31_34.1309526129
added.conf	01000000777	1000	1000	64	36207821	17	1785360694	..data/added.conf
config	01000000777	1000	1000	64	36207825	13	1785360694	..data/config
tls	01000000777	1000	1000	64	36207827	10	1785360694	..data/tls
