d	755	1000	1000	4096	64	35970091	1785345603.1036607680	results/experiments/toolchain-environment/20260729T171551Z-toolchain-formal01/boots/repetition-03/lower/python310/lib/python3.10/site-packages/setuptools/_vendor/wheel/vendored
d	755	1000	1000	4096	64	35970227	1785345628.7191331950	results/experiments/toolchain-environment/20260729T171551Z-toolchain-formal01/boots/repetition-03/lower
d	755	1000	1000	4096	64	35970235	1785345587.7933785760	results/experiments/toolchain-environment/20260729T171551Z-toolchain-formal01/boots/repetition-03/lower/python310
d	755	1000	1000	4096	64	35970237	1785345587.7783783000	results/experiments/toolchain-environment/20260729T171551Z-toolchain-formal01/boots/repetition-03/lower/python310/include
d	755	1000	1000	4096	64	35970239	1785345587.7833783920	results/experiments/toolchain-environment/20260729T171551Z-toolchain-formal01/boots/repetition-03/lower/python310/lib
d	755	1000	1000	4096	64	35970241	1785345587.7853784280	results/experiments/toolchain-environment/20260729T171551Z-toolchain-formal01/boots/repetition-03/lower/python310/lib/python3.10
d	755	1000	1000	4096	64	35970243	1785345612.2908301700	results/experiments/toolchain-environment/20260729T171551Z-toolchain-formal01/boots/repetition-03/lower/python310/lib/python3.10/site-packages
d	755	1000	1000	4096	64	35970247	1785345628.3931271810	results/experiments/toolchain-environment/20260729T171551Z-toolchain-formal01/boots/repetition-03/lower/python310/bin
d	755	1000	1000	4096	64	35970267	1785345595.8955278950	results/experiments/toolchain-environment/20260729T171551Z-toolchain-formal01/boots/repetition-03/lower/python310/lib/python3.10/site-packages/_distutils_hack
d	755	1000	1000	4096	64	35970273	1785345595.9615291110	results/experiments/toolchain-environment/20260729T171551Z-toolchain-formal01/boots/repetition-03/lower/python310/lib/python3.10/site-packages/pkg_resources
d	755	1000	1000	4096	64	35970281	1785345595.9925296830	results/experiments/toolchain-environment/20260729T171551Z-toolchain-formal01/boots/repetition-03/lower/python310/lib/python3.10/site-packages/pkg_resources/tests
d	755	1000	1000	4096	64	35970297	1785345591.6624498760	results/experiments/toolchain-environment/20260729T171551Z-toolchain-formal01/boots/repetition-03/lower/python310/lib/python3.10/site-packages/pkg_resources/tests/data
d	755	1000	1000	4096	64	35970299	1785345596.0225302350	results/experiments/toolchain-environment/20260729T171551Z-toolchain-formal01/boots/repetition-03/lower/python310/lib/python3.10/site-packages/pkg_resources/tests/data/my-test-package-source
d	755	1000	1000	4096	64	35970305	1785345591.5774483100	results/experiments/toolchain-environment/20260729T171551Z-toolchain-formal01/boots/repetition-03/lower/python310/lib/python3.10/site-packages/pkg_resources/tests/data/my-test-package-zip
